Timestamp,Vehicle_ID,Vehicle_Model,Battery_Age_Months,Avg_Cell_Voltage,Max_Cell_Voltage,Min_Cell_Voltage,Pack_Current,Charging_State,Charge_Throughput,Avg_Temperature,Max_Temperature,Min_Temperature,Ambient_Temperature,Internal_Resistance,Pressure_Level,Coolant_Flow_Rate,Insulation_Resistance,Cycle_Count,Depth_of_Discharge,Energy_Consumed_kWh,Energy_Regenerated_kWh,Distance_Traveled_km,Speed_kmh,Acceleration_ms2,Location_City,Location_Latitude,Location_Longitude,Altitude_m,Humidity_Percent,Air_Pressure_kPa
2024-07-07T06:00:00,JLR-EV-1016,XF_EV,42,3.722,3.98,3.398,68.09,Discharging,38683.73,21.43,33.28,19.0,14.4,3.166,1.478,2.902,1200168,564,85.6,1.52,0.0,79.2,79.2,-0.6,Mumbai,19.076,72.8777,14,66,100.9
2024-07-07T12:00:00,JLR-EV-1016,XF_EV,16,3.497,3.844,3.276,49.52,Discharging,25216.94,17.47,28.34,10.83,13.39,2.93,1.148,3.48,1458294,251,42.5,1.04,0.0,96.3,3.8,-2.0,Pune,18.5204,73.8567,560,64,94.1
2024-07-07T18:00:00,JLR-EV-1016,XF_EV,28,3.557,3.914,3.339,29.14,Discharging,32167.99,23.4,27.66,18.4,18.64,2.978,1.707,3.827,1076885,358,72.1,0.62,0.0,21.6,82.9,1.4,Bangalore,12.9716,77.5946,920,76,92.0
2024-07-08T00:00:00,JLR-EV-1016,XF_EV,2,3.642,3.905,3.344,67.55,Discharging,16263.19,23.82,31.88,16.55,19.55,3.039,1.484,3.514,1737439,165,33.6,1.48,0.0,35.8,7.7,-2.4,Bangalore,12.9716,77.5946,920,77,92.4
2024-07-08T06:00:00,JLR-EV-1016,XF_EV,11,3.463,3.848,3.295,33.2,Discharging,20502.52,19.52,29.87,13.64,20.12,3.048,1.095,3.784,1776438,215,70.8,0.69,0.0,191.3,100.8,1.9,Mumbai,19.076,72.8777,14,73,101.7
2024-07-08T12:00:00,JLR-EV-1016,XF_EV,54,3.359,3.749,3.197,-99.43,Charging,63644.07,24.79,38.78,19.99,16.05,3.577,1.497,3.958,1336194,739,0.0,0.0,2.0,0.0,0.0,0.0,Pune,18.5204,73.8567,560,72,94.9
2024-07-08T18:00:00,JLR-EV-1016,XF_EV,36,3.481,3.851,3.245,42.35,Discharging,48471.07,21.72,33.87,18.6,14.49,2.917,1.42,2.2,1673696,494,29.8,0.88,0.0,194.7,37.2,0.3,Pune,18.5204,73.8567,560,53,93.8
2024-07-09T00:00:00,JLR-EV-1016,XF_EV,25,3.557,3.834,3.423,93.69,Discharging,23047.0,29.14,37.66,22.89,18.17,3.113,1.072,3.48,1162961,310,69.7,2.0,0.0,80.1,7.2,-2.3,Delhi,28.6139,77.209,216,63,100.0
2024-07-09T06:00:00,JLR-EV-1016,XF_EV,54,3.383,3.693,3.162,52.91,Discharging,68239.51,26.15,36.03,22.92,21.77,3.415,1.339,3.641,1070687,670,62.5,1.07,0.0,143.9,4.9,-2.3,Bangalore,12.9716,77.5946,920,75,91.8
2024-07-09T12:00:00,JLR-EV-1016,XF_EV,45,3.68,3.894,3.483,81.83,Discharging,54578.01,34.25,42.69,26.66,22.52,3.572,1.664,3.77,1532146,609,67.8,1.81,0.0,115.5,7.2,0.0,Delhi,28.6139,77.209,216,66,99.5
2024-07-09T18:00:00,JLR-EV-1016,XF_EV,24,3.512,3.901,3.317,68.1,Discharging,22055.04,28.83,32.75,24.77,19.53,3.207,1.368,3.009,1234362,294,71.9,1.43,0.0,11.6,92.2,-1.8,Delhi,28.6139,77.209,216,49,100.7
2024-07-10T00:00:00,JLR-EV-1016,XF_EV,58,3.617,3.743,3.42,-39.24,Charging,83257.87,18.13,22.99,15.5,17.62,3.603,1.318,3.475,1329677,845,0.0,0.0,0.85,0.0,0.0,0.0,Pune,18.5204,73.8567,560,67,94.0
2024-07-10T06:00:00,JLR-EV-1016,XF_EV,14,3.408,3.776,3.197,-53.45,Charging,12997.91,23.17,31.76,15.26,19.13,2.859,1.139,2.1,1627551,168,0.0,0.0,1.09,0.0,0.0,0.0,Chennai,13.0827,80.2707,6,66,101.5
2024-07-10T12:00:00,JLR-EV-1016,XF_EV,13,3.675,3.925,3.467,45.54,Discharging,27333.21,17.09,26.87,11.33,13.85,2.909,1.605,3.937,1707541,284,74.4,1.0,0.0,187.2,50.1,1.8,Bangalore,12.9716,77.5946,920,73,92.0
2024-07-10T18:00:00,JLR-EV-1016,XF_EV,26,3.576,3.876,3.229,0.28,Idle,39972.11,13.34,20.49,8.95,15.27,2.992,1.181,3.612,1634837,414,0.0,0.0,0.0,0.0,0.0,0.0,Delhi,28.6139,77.209,216,65,99.9
2024-07-11T00:00:00,JLR-EV-1016,XF_EV,8,3.665,3.811,3.503,62.86,Discharging,8131.83,20.67,26.39,13.01,12.72,2.985,1.515,3.959,1143030,105,88.7,1.38,0.0,179.9,9.5,0.1,Delhi,28.6139,77.209,216,50,99.8
2024-07-11T06:00:00,JLR-EV-1016,XF_EV,16,3.625,3.743,3.263,70.77,Discharging,22352.15,30.53,45.16,25.43,21.86,3.088,1.215,2.066,1662358,233,33.7,1.54,0.0,84.1,9.9,-1.2,Bangalore,12.9716,77.5946,920,66,92.4
2024-07-11T12:00:00,JLR-EV-1016,XF_EV,47,3.495,3.882,3.292,1.14,Idle,53100.74,12.94,23.15,6.8,13.88,3.214,1.341,3.553,1409132,653,0.0,0.0,0.0,0.0,0.0,0.0,Chennai,13.0827,80.2707,6,80,101.4
2024-07-11T18:00:00,JLR-EV-1016,XF_EV,29,3.406,3.631,3.217,65.02,Discharging,41045.67,32.66,37.46,25.23,22.23,3.392,1.12,3.794,1380816,457,26.4,1.33,0.0,160.2,85.7,-0.1,Chennai,13.0827,80.2707,6,70,102.2
2024-07-12T00:00:00,JLR-EV-1016,XF_EV,59,3.703,4.098,3.551,-69.62,Charging,75113.25,24.21,33.9,21.94,13.32,3.204,1.096,2.132,1667060,834,0.0,0.0,1.55,0.0,0.0,0.0,Chennai,13.0827,80.2707,6,69,102.0
2024-07-12T06:00:00,JLR-EV-1016,XF_EV,21,3.531,3.775,3.393,52.76,Discharging,35873.54,18.18,31.04,15.98,13.11,2.995,1.748,3.233,1307063,398,46.9,1.12,0.0,134.2,47.4,0.8,Bangalore,12.9716,77.5946,920,72,91.2
2024-07-12T12:00:00,JLR-EV-1016,XF_EV,43,3.755,3.892,3.434,101.31,Discharging,55729.46,32.76,39.63,27.93,21.85,3.175,1.2,2.016,1361864,634,31.0,2.28,0.0,149.7,66.3,-0.2,Mumbai,19.076,72.8777,14,61,101.6
2024-07-12T18:00:00,JLR-EV-1016,XF_EV,1,3.788,4.061,3.57,-91.55,Charging,5462.06,19.02,32.22,11.99,13.46,2.692,1.348,2.335,1684315,64,0.0,0.0,2.08,0.0,0.0,0.0,Chennai,13.0827,80.2707,6,68,102.3
2024-07-13T00:00:00,JLR-EV-1016,XF_EV,57,3.64,4.024,3.431,-66.66,Charging,60014.27,23.7,38.23,21.44,19.35,3.612,1.603,3.401,1447320,718,0.0,0.0,1.46,0.0,0.0,0.0,Bangalore,12.9716,77.5946,920,69,91.2
2024-07-13T06:00:00,JLR-EV-1016,XF_EV,44,3.503,3.711,3.141,54.5,Discharging,64955.27,18.76,27.81,13.08,14.96,3.147,1.162,3.739,1523762,645,27.4,1.15,0.0,108.2,4.6,1.9,Delhi,28.6139,77.209,216,65,100.5
2024-07-13T12:00:00,JLR-EV-1016,XF_EV,54,3.421,3.575,3.127,22.65,Discharging,57532.61,15.51,18.86,8.4,13.22,3.477,1.508,3.883,1505180,761,79.5,0.46,0.0,127.0,102.4,-1.9,Pune,18.5204,73.8567,560,57,93.8
2024-07-13T18:00:00,JLR-EV-1016,XF_EV,2,3.681,3.792,3.517,24.47,Discharging,6567.17,16.69,22.38,14.61,15.11,2.95,1.422,3.537,1123336,72,81.6,0.54,0.0,38.5,62.8,-1.1,Bangalore,12.9716,77.5946,920,65,92.6
2024-07-14T00:00:00,JLR-EV-1016,XF_EV,55,3.713,3.904,3.315,15.36,Discharging,48774.92,19.61,30.02,16.01,18.17,3.545,1.062,3.246,1117384,680,32.9,0.34,0.0,199.5,97.4,0.7,Pune,18.5204,73.8567,560,57,94.4
2024-07-14T06:00:00,JLR-EV-1016,XF_EV,18,3.758,3.931,3.59,75.82,Discharging,29200.01,24.05,37.35,17.28,20.27,2.823,1.557,2.966,1155607,339,67.4,1.71,0.0,46.0,99.3,2.2,Chennai,13.0827,80.2707,6,70,101.0
2024-07-14T12:00:00,JLR-EV-1016,XF_EV,32,3.401,3.783,3.01,-48.28,Charging,42770.51,19.16,32.7,11.26,13.16,3.199,1.579,3.542,1193113,481,0.0,0.0,0.99,0.0,0.0,0.0,Mumbai,19.076,72.8777,14,66,101.7
2024-07-14T18:00:00,JLR-EV-1016,XF_EV,21,3.453,3.703,3.296,1.08,Idle,29463.54,20.3,31.52,15.78,20.04,3.042,1.621,2.927,1068472,295,0.0,0.0,0.0,0.0,0.0,0.0,Pune,18.5204,73.8567,560,67,93.7
2024-07-15T00:00:00,JLR-EV-1016,XF_EV,48,3.681,3.935,3.441,-1.95,Idle,44433.38,13.51,18.05,10.46,12.68,3.189,1.367,2.579,1361778,580,0.0,0.0,0.0,0.0,0.0,0.0,Mumbai,19.076,72.8777,14,61,101.0
2024-07-15T06:00:00,JLR-EV-1016,XF_EV,46,3.415,3.725,3.276,104.47,Discharging,60640.55,28.95,42.38,26.43,18.84,3.353,1.606,3.263,1250608,598,81.9,2.14,0.0,150.3,68.4,1.0,Bangalore,12.9716,77.5946,920,78,92.4
2024-07-15T12:00:00,JLR-EV-1016,XF_EV,20,3.5,3.601,3.38,1.53,Idle,26680.93,13.5,19.2,10.66,16.88,2.812,1.083,3.641,1560154,349,0.0,0.0,0.0,0.0,0.0,0.0,Delhi,28.6139,77.209,216,66,98.9
2024-07-15T18:00:00,JLR-EV-1016,XF_EV,44,3.379,3.61,3.194,-0.08,Idle,63460.31,16.35,30.67,11.59,20.22,3.011,1.208,3.67,1416142,661,0.0,0.0,0.0,0.0,0.0,0.0,Chennai,13.0827,80.2707,6,64,101.2
2024-07-16T00:00:00,JLR-EV-1016,XF_EV,17,3.429,3.624,3.318,63.95,Discharging,29419.74,21.68,31.83,17.1,12.04,2.915,1.313,2.031,1179213,323,64.2,1.32,0.0,19.6,16.3,-0.4,Bangalore,12.9716,77.5946,920,64,91.9
2024-07-16T06:00:00,JLR-EV-1016,XF_EV,19,3.402,3.634,3.109,97.61,Discharging,29064.61,24.82,39.54,18.52,17.59,2.772,1.411,2.672,1468644,339,68.0,1.99,0.0,20.0,30.3,-1.8,Pune,18.5204,73.8567,560,52,93.8
2024-07-16T12:00:00,JLR-EV-1016,XF_EV,19,3.615,3.959,3.245,61.04,Discharging,24760.52,22.06,31.56,17.91,14.09,2.799,1.567,3.3,1248735,256,33.5,1.32,0.0,149.6,105.8,1.6,Pune,18.5204,73.8567,560,61,95.0
2024-07-16T18:00:00,JLR-EV-1016,XF_EV,47,3.4,3.701,3.234,0.03,Idle,57320.24,15.78,25.72,11.79,16.81,3.501,1.778,2.767,1647397,669,0.0,0.0,0.0,0.0,0.0,0.0,Mumbai,19.076,72.8777,14,65,101.7
2024-07-17T00:00:00,JLR-EV-1016,XF_EV,11,3.445,3.671,3.098,92.95,Discharging,17009.6,30.05,34.5,25.78,20.77,3.26,1.308,3.44,1126214,181,31.8,1.92,0.0,132.7,108.0,0.4,Pune,18.5204,73.8567,560,68,93.7
2024-07-17T06:00:00,JLR-EV-1016,XF_EV,44,3.653,3.87,3.452,27.6,Discharging,50033.58,21.53,31.82,15.08,20.08,3.22,1.579,3.492,1037397,529,64.8,0.61,0.0,96.0,27.1,0.8,Chennai,13.0827,80.2707,6,72,102.0
2024-07-17T12:00:00,JLR-EV-1016,XF_EV,2,3.757,4.026,3.461,16.37,Discharging,3097.67,16.69,29.26,13.8,18.76,2.86,1.346,2.936,1715676,35,74.9,0.37,0.0,25.0,24.0,0.9,Bangalore,12.9716,77.5946,920,64,92.9
2024-07-17T18:00:00,JLR-EV-1016,XF_EV,11,3.554,3.754,3.192,97.37,Discharging,25856.64,23.17,37.11,19.22,15.24,2.935,1.364,3.859,1415273,280,46.6,2.08,0.0,105.1,2.9,1.6,Pune,18.5204,73.8567,560,58,94.9
2024-07-18T00:00:00,JLR-EV-1016,XF_EV,1,3.479,3.791,3.197,81.29,Discharging,3785.92,23.78,34.1,20.54,13.18,2.632,1.313,2.936,1418081,38,25.8,1.7,0.0,195.7,44.4,-0.6,Chennai,13.0827,80.2707,6,71,101.2
2024-07-18T06:00:00,JLR-EV-1016,XF_EV,37,3.386,3.784,3.22,40.27,Discharging,49600.47,19.45,34.11,13.15,13.94,3.251,1.543,2.473,1255540,531,36.5,0.82,0.0,155.2,66.0,-0.0,Delhi,28.6139,77.209,216,62,100.3
2024-07-18T12:00:00,JLR-EV-1016,XF_EV,32,3.649,3.975,3.509,-82.76,Charging,48849.61,18.23,23.7,15.67,13.02,2.96,1.524,3.435,1376285,497,0.0,0.0,1.81,0.0,0.0,0.0,Chennai,13.0827,80.2707,6,63,101.4
2024-07-18T18:00:00,JLR-EV-1016,XF_EV,50,3.461,3.738,3.309,-46.61,Charging,64705.61,23.68,32.77,18.64,15.04,3.518,1.525,2.899,1662516,656,0.0,0.0,0.97,0.0,0.0,0.0,Mumbai,19.076,72.8777,14,63,102.1
2024-07-19T00:00:00,JLR-EV-1017,DISCOVERY_EV,30,3.575,3.74,3.343,28.54,Discharging,42530.32,23.88,27.7,19.47,17.49,3.294,1.585,2.367,1219658,442,33.4,0.61,0.0,194.5,115.7,2.1,Mumbai,19.076,72.8777,14,72,101.7
2024-07-19T06:00:00,JLR-EV-1017,DISCOVERY_EV,35,3.428,3.639,3.029,103.56,Discharging,34009.02,32.69,47.63,25.19,19.03,3.198,1.16,3.406,1308024,428,20.9,2.13,0.0,53.4,106.3,1.8,Bangalore,12.9716,77.5946,920,76,91.4
2024-07-19T12:00:00,JLR-EV-1017,DISCOVERY_EV,18,3.745,3.871,3.384,95.9,Discharging,28612.03,30.24,43.27,23.63,16.86,2.88,1.174,2.119,1158381,286,50.9,2.15,0.0,55.1,27.8,-0.5,Pune,18.5204,73.8567,560,58,95.0
2024-07-19T18:00:00,JLR-EV-1017,DISCOVERY_EV,23,3.667,3.803,3.561,82.79,Discharging,21961.12,22.48,28.36,16.21,12.51,3.001,1.455,2.074,1314389,313,28.4,1.82,0.0,72.5,38.6,-0.4,Pune,18.5204,73.8567,560,52,93.8
2024-07-20T00:00:00,JLR-EV-1017,DISCOVERY_EV,47,3.615,3.923,3.276,79.85,Discharging,64358.44,17.26,20.64,12.79,12.1,3.421,1.621,3.056,1014959,713,29.2,1.73,0.0,164.3,14.2,-2.1,Delhi,28.6139,77.209,216,49,100.3
2024-07-20T06:00:00,JLR-EV-1017,DISCOVERY_EV,57,3.69,4.042,3.439,27.32,Discharging,78157.8,17.57,25.13,12.75,11.3,3.288,1.662,2.86,1716331,813,24.1,0.6,0.0,10.8,19.9,1.7,Mumbai,19.076,72.8777,14,66,101.5
2024-07-20T12:00:00,JLR-EV-1017,DISCOVERY_EV,47,3.453,3.599,3.246,98.87,Discharging,55701.37,26.3,31.69,21.53,16.43,3.428,1.532,3.285,1241996,565,20.8,2.05,0.0,153.7,79.8,2.0,Pune,18.5204,73.8567,560,71,94.1
2024-07-20T18:00:00,JLR-EV-1017,DISCOVERY_EV,47,3.746,4.144,3.397,99.28,Discharging,55499.17,29.43,42.93,24.97,16.83,3.478,1.024,3.925,1764169,636,89.0,2.23,0.0,112.9,54.6,-1.4,Delhi,28.6139,77.209,216,53,100.2
2024-07-21T00:00:00,JLR-EV-1017,DISCOVERY_EV,39,3.651,4.05,3.362,64.08,Discharging,46951.77,19.77,30.81,15.76,13.0,2.979,1.244,2.043,1420221,527,80.5,1.4,0.0,152.3,11.9,-0.3,Delhi,28.6139,77.209,216,49,99.7
2024-07-21T06:00:00,JLR-EV-1017,DISCOVERY_EV,59,3.378,3.636,3.118,48.35,Discharging,55704.09,22.55,26.56,20.2,18.19,3.236,1.185,2.47,1261846,787,59.5,0.98,0.0,116.3,94.0,-0.6,Mumbai,19.076,72.8777,14,57,100.6
2024-07-21T12:00:00,JLR-EV-1017,DISCOVERY_EV,8,3.677,4.056,3.316,19.22,Discharging,13555.28,13.43,18.56,6.92,12.76,2.917,1.112,3.208,1048200,166,48.0,0.42,0.0,142.8,83.1,0.4,Mumbai,19.076,72.8777,14,60,100.4
2024-07-21T18:00:00,JLR-EV-1017,DISCOVERY_EV,11,3.781,4.09,3.614,26.97,Discharging,13083.61,17.57,28.36,12.88,15.98,2.984,1.028,2.482,1395867,138,23.4,0.61,0.0,13.0,91.3,-2.2,Pune,18.5204,73.8567,560,69,93.6
2024-07-22T00:00:00,JLR-EV-1017,DISCOVERY_EV,38,3.726,3.926,3.361,75.12,Discharging,44470.09,21.24,25.65,18.43,11.79,3.391,1.003,3.67,1516211,540,48.0,1.68,0.0,137.4,46.8,2.3,Mumbai,19.076,72.8777,14,61,101.5
2024-07-22T06:00:00,JLR-EV-1017,DISCOVERY_EV,13,3.667,3.949,3.418,33.4,Discharging,24870.37,16.8,24.77,10.84,16.72,3.148,1.415,2.471,1151308,269,73.0,0.73,0.0,62.7,31.6,-0.0,Chennai,13.0827,80.2707,6,67,101.8
2024-07-22T12:00:00,JLR-EV-1017,DISCOVERY_EV,27,3.692,4.043,3.439,-67.28,Charging,30664.71,20.88,33.07,18.72,15.88,3.053,1.07,2.709,1440070,326,0.0,0.0,1.49,0.0,0.0,0.0,Mumbai,19.076,72.8777,14,64,101.5
2024-07-22T18:00:00,JLR-EV-1017,DISCOVERY_EV,34,3.764,4.114,3.621,78.96,Discharging,45410.91,22.0,32.42,19.95,12.42,3.349,1.707,3.614,1111101,552,27.5,1.78,0.0,176.1,67.2,1.3,Bangalore,12.9716,77.5946,920,69,91.8
2024-07-23T00:00:00,JLR-EV-1017,DISCOVERY_EV,18,3.524,3.887,3.326,-25.14,Charging,30522.12,24.24,38.53,17.76,19.33,3.026,1.37,2.445,1379377,340,0.0,0.0,0.53,0.0,0.0,0.0,Bangalore,12.9716,77.5946,920,74,92.3
2024-07-23T06:00:00,JLR-EV-1017,DISCOVERY_EV,37,3.582,3.975,3.363,91.26,Discharging,55670.23,25.22,39.91,20.64,16.22,3.105,1.716,3.688,1231388,548,77.4,1.96,0.0,129.2,95.9,-0.5,Mumbai,19.076,72.8777,14,70,102.2
2024-07-23T12:00:00,JLR-EV-1017,DISCOVERY_EV,46,3.418,3.563,3.167,45.1,Discharging,56918.32,23.43,36.98,16.24,15.37,3.136,1.383,2.63,1133077,564,39.1,0.92,0.0,128.5,97.7,2.1,Pune,18.5204,73.8567,560,54,94.0
2024-07-23T18:00:00,JLR-EV-1017,DISCOVERY_EV,16,3.675,3.943,3.338,-57.28,Charging,24218.05,24.35,35.48,17.45,18.17,2.939,1.749,2.927,1380231,341,0.0,0.0,1.26,0.0,0.0,0.0,Chennai,13.0827,80.2707,6,67,100.8
2024-07-24T00:00:00,JLR-EV-1017,DISCOVERY_EV,52,3.518,3.63,3.352,35.64,Discharging,51907.51,12.78,21.46,7.32,11.66,3.101,1.734,2.95,1049178,642,88.6,0.75,0.0,102.2,99.2,-0.6,Bangalore,12.9716,77.5946,920,76,91.2
2024-07-24T06:00:00,JLR-EV-1017,DISCOVERY_EV,20,3.414,3.567,3.28,79.06,Discharging,29398.58,19.28,24.9,16.08,15.27,3.2,1.789,2.395,1411221,289,44.7,1.62,0.0,46.5,11.6,0.6,Bangalore,12.9716,77.5946,920,71,91.8
2024-07-24T12:00:00,JLR-EV-1017,DISCOVERY_EV,57,3.576,3.889,3.316,102.42,Discharging,69252.45,20.6,32.4,14.94,12.71,3.561,1.271,2.593,1091320,757,45.1,2.2,0.0,123.6,82.7,-2.1,Pune,18.5204,73.8567,560,69,94.7
2024-07-24T18:00:00,JLR-EV-1017,DISCOVERY_EV,8,3.761,4.011,3.512,0.53,Idle,9502.92,10.99,23.41,5.21,10.23,2.947,1.481,2.891,1112566,98,0.0,0.0,0.0,0.0,0.0,0.0,Pune,18.5204,73.8567,560,57,93.7
2024-07-25T00:00:00,JLR-EV-1017,DISCOVERY_EV,37,3.721,3.891,3.359,52.05,Discharging,34010.87,18.32,26.88,15.59,13.35,2.925,1.43,3.607,1035305,486,66.9,1.16,0.0,198.1,117.9,-2.2,Bangalore,12.9716,77.5946,920,65,91.6
2024-07-25T06:00:00,JLR-EV-1017,DISCOVERY_EV,34,3.706,3.847,3.34,34.3,Discharging,48932.49,17.24,22.86,14.48,11.95,3.354,1.661,2.445,1510803,540,75.6,0.76,0.0,50.1,15.8,2.2,Chennai,13.0827,80.2707,6,61,102.2
2024-07-25T12:00:00,JLR-EV-1017,DISCOVERY_EV,6,3.706,3.968,3.483,59.76,Discharging,9061.68,18.04,32.82,14.38,9.35,2.857,1.491,3.384,1680765,90,25.4,1.33,0.0,85.7,47.7,2.0,Bangalore,12.9716,77.5946,920,61,92.6
2024-07-25T18:00:00,JLR-EV-1017,DISCOVERY_EV,60,3.5,3.639,3.153,74.64,Discharging,63069.51,21.24,30.75,13.52,14.94,3.313,1.379,2.226,1336633,837,69.8,1.57,0.0,198.5,41.7,-0.3,Mumbai,19.076,72.8777,14,69,100.7
2024-07-26T00:00:00,JLR-EV-1017,DISCOVERY_EV,26,3.55,3.677,3.289,90.21,Discharging,34282.31,20.65,25.92,14.26,10.99,3.082,1.478,3.158,1769278,413,26.2,1.92,0.0,191.0,116.7,-2.4,Mumbai,19.076,72.8777,14,65,102.0
2024-07-26T06:00:00,JLR-EV-1017,DISCOVERY_EV,44,3.392,3.591,3.058,25.71,Discharging,45906.8,14.57,20.48,9.19,9.93,3.075,1.117,3.028,1276209,660,55.8,0.52,0.0,177.6,84.9,0.8,Mumbai,19.076,72.8777,14,75,101.6
2024-07-26T12:00:00,JLR-EV-1017,DISCOVERY_EV,24,3.498,3.701,3.337,89.46,Discharging,24448.36,17.72,21.03,15.55,8.72,3.128,1.526,2.584,1309528,330,87.2,1.88,0.0,85.6,73.8,0.2,Mumbai,19.076,72.8777,14,60,100.9
2024-07-26T18:00:00,JLR-EV-1017,DISCOVERY_EV,52,3.389,3.529,3.195,69.93,Discharging,64075.75,19.44,28.93,15.57,11.42,3.397,1.755,3.648,1341154,698,68.0,1.42,0.0,121.2,105.5,0.1,Pune,18.5204,73.8567,560,60,94.5
2024-07-27T00:00:00,JLR-EV-1017,DISCOVERY_EV,57,3.587,3.934,3.326,42.81,Discharging,70645.03,11.97,19.21,9.03,9.41,3.158,1.166,2.703,1695244,695,79.2,0.92,0.0,30.8,1.7,-0.3,Chennai,13.0827,80.2707,6,62,101.9
2024-07-27T06:00:00,JLR-EV-1017,DISCOVERY_EV,52,3.598,3.768,3.412,70.91,Discharging,74430.79,18.45,32.51,14.91,10.66,3.07,1.79,2.063,1248746,761,47.6,1.53,0.0,57.2,70.6,0.4,Pune,18.5204,73.8567,560,67,94.6
2024-07-27T12:00:00,JLR-EV-1017,DISCOVERY_EV,13,3.736,3.892,3.47,1.47,Idle,21687.91,17.63,29.7,14.84,18.09,2.739,1.729,2.317,1354299,275,0.0,0.0,0.0,0.0,0.0,0.0,Bangalore,12.9716,77.5946,920,74,91.4
2024-07-27T18:00:00,JLR-EV-1017,DISCOVERY_EV,47,3.454,3.678,3.158,91.43,Discharging,46448.62,28.64,35.63,26.47,16.05,3.363,1.505,2.666,1112419,581,40.7,1.9,0.0,91.3,22.3,-0.8,Bangalore,12.9716,77.5946,920,67,92.1
2024-07-28T00:00:00,JLR-EV-1017,DISCOVERY_EV,38,3.678,3.79,3.498,56.92,Discharging,54128.59,15.38,26.29,9.45,12.72,3.192,1.138,3.519,1439305,601,56.3,1.26,0.0,162.5,73.9,-1.1,Chennai,13.0827,80.2707,6,61,101.1
2024-07-28T06:00:00,JLR-EV-1017,DISCOVERY_EV,1,3.551,3.826,3.254,24.72,Discharging,4916.85,16.45,26.78,10.74,16.54,3.028,1.454,2.837,1388925,71,53.7,0.53,0.0,22.3,103.7,-1.6,Pune,18.5204,73.8567,560,70,94.9
2024-07-28T12:00:00,JLR-EV-1017,DISCOVERY_EV,26,3.691,3.959,3.4,28.44,Discharging,42023.41,20.75,24.28,17.11,16.1,2.817,1.788,2.162,1571020,432,57.7,0.63,0.0,74.5,86.1,-1.9,Pune,18.5204,73.8567,560,69,94.4
2024-07-28T18:00:00,JLR-EV-1017,DISCOVERY_EV,2,3.476,3.791,3.373,47.2,Discharging,7784.99,14.8,26.84,6.86,8.68,2.939,1.193,3.836,1240409,80,85.0,0.98,0.0,174.7,59.1,2.2,Pune,18.5204,73.8567,560,61,93.1
2024-07-29T00:00:00,JLR-EV-1017,DISCOVERY_EV,19,3.4,3.6,3.227,-1.85,Idle,27005.76,14.42,28.19,9.65,17.25,2.962,1.513,2.766,1392609,357,0.0,0.0,0.0,0.0,0.0,0.0,Pune,18.5204,73.8567,560,59,93.1
2024-07-29T06:00:00,JLR-EV-1017,DISCOVERY_EV,21,3.507,3.613,3.156,-1.97,Idle,30143.73,9.42,23.85,3.4,11.86,2.847,1.569,2.662,1282294,348,0.0,0.0,0.0,0.0,0.0,0.0,Mumbai,19.076,72.8777,14,59,100.3
2024-07-29T12:00:00,JLR-EV-1017,DISCOVERY_EV,2,3.778,3.922,3.677,94.37,Discharging,2653.48,17.69,21.5,12.36,10.43,2.988,1.384,3.54,1542478,38,60.7,2.14,0.0,35.2,71.8,-0.8,Pune,18.5204,73.8567,560,62,94.4
2024-07-29T18:00:00,JLR-EV-1017,DISCOVERY_EV,38,3.578,3.693,3.28,45.39,Discharging,42838.38,24.82,35.22,17.12,17.14,3.058,1.718,2.402,1439098,533,61.3,0.97,0.0,57.7,28.4,-1.3,Bangalore,12.9716,77.5946,920,59,91.6
2024-07-30T00:00:00,JLR-EV-1017,DISCOVERY_EV,56,3.426,3.73,3.289,48.84,Discharging,65903.38,12.56,25.16,6.6,9.22,3.467,1.226,3.565,1496434,688,71.8,1.0,0.0,182.8,99.9,2.1,Pune,18.5204,73.8567,560,67,93.2
2024-07-30T06:00:00,JLR-EV-1017,DISCOVERY_EV,60,3.362,3.57,3.248,46.39,Discharging,79274.81,10.28,24.64,5.84,8.87,3.274,1.468,2.507,1011086,807,54.1,0.94,0.0,175.5,90.7,-2.3,Chennai,13.0827,80.2707,6,67,102.3
2024-07-30T12:00:00,JLR-EV-1017,DISCOVERY_EV,28,3.57,3.738,3.342,-0.3,Idle,25940.95,7.54,17.55,5.14,7.89,2.889,1.432,3.512,1527031,350,0.0,0.0,0.0,0.0,0.0,0.0,Bangalore,12.9716,77.5946,920,62,92.3
2024-07-30T18:00:00,JLR-EV-1017,DISCOVERY_EV,33,3.56,3.95,3.296,26.42,Discharging,46631.38,21.7,24.95,15.44,16.04,3.261,1.705,3.179,1570677,528,84.8,0.56,0.0,88.3,114.3,2.1,Mumbai,19.076,72.8777,14,68,100.5
2024-07-31T00:00:00,JLR-EV-1017,DISCOVERY_EV,28,3.653,4.037,3.45,1.07,Idle,28818.66,12.11,25.1,4.57,10.26,3.237,1.774,3.725,1668657,344,0.0,0.0,0.0,0.0,0.0,0.0,Mumbai,19.076,72.8777,14,56,101.4
2024-07-31T06:00:00,JLR-EV-1017,DISCOVERY_EV,5,3.739,3.873,3.5,63.24,Discharging,8495.16,11.71,15.05,4.12,9.32,2.668,1.357,3.733,1376725,112,54.6,1.42,0.0,139.6,56.5,2.1,Pune,18.5204,73.8567,560,69,94.0
