Timestamp,Vehicle_ID,Vehicle_Model,Battery_Age_Months,Avg_Cell_Voltage,Max_Cell_Voltage,Min_Cell_Voltage,Pack_Current,Charging_State,Charge_Throughput,Avg_Temperature,Max_Temperature,Min_Temperature,Ambient_Temperature,Internal_Resistance,Pressure_Level,Coolant_Flow_Rate,Insulation_Resistance,Cycle_Count,Depth_of_Discharge,Energy_Consumed_kWh,Energy_Regenerated_kWh,Distance_Traveled_km,Speed_kmh,Acceleration_ms2,Location_City,Location_Latitude,Location_Longitude,Altitude_m,Humidity_Percent,Air_Pressure_kPa,SOC,SOH,Voltage_Imbalance,Temperature_Gradient,Power_kW,Thermal_Risk_Score,Voltage_Risk_Score,Aging_Risk_Score,Overall_Risk_Score,Alert_Status,Critical_Alert,Hour,Day_of_Week,Month,Vehicle_Model_Encoded,Charging_State_Encoded,Location_City_Encoded,Risk_Category
2024-08-02 18:00:00,JLR-EV-1018,DISCOVERY_EV,33,3.645,3.952,3.269,80.5,Discharging,41319.66,21.52,28.94,17.8,14.97,3.042,1.508,3.81,1462890,539,61.6,1.76,0.0,166.1,60.2,2.0,Chennai,13.0827,80.2707,6,68,101.9,35.83088699642042,74.25782724012993,0.6829999999999998,11.14,0.29342250000000003,0.0,100.0,63.31544096511992,54.43848032170664,Cell Imbalance,1,18,4,8,0,1,1,High
2024-08-03 00:00:00,JLR-EV-1018,DISCOVERY_EV,19,3.514,3.888,3.133,-67.68,Charging,27094.5,20.07,26.61,15.05,14.59,2.81,1.342,3.267,1096833,296,0.0,0.0,1.43,0.0,0.0,0.0,Bangalore,12.9716,77.5946,920,69,92.5,59.36842766094291,87.81611124184919,0.7549999999999999,11.559999999999999,0.23782752000000001,0.0,100.0,36.87011471556008,45.62337157185336,Cell Imbalance,1,0,5,8,0,0,0,Medium
2024-08-03 06:00:00,JLR-EV-1018,DISCOVERY_EV,25,3.53,3.647,3.221,-1.52,Idle,27516.07,20.39,30.51,17.61,16.31,3.283,1.522,3.13,1462243,382,0.0,0.0,0.0,0.0,0.0,0.0,Delhi,28.6139,77.209,216,55,98.7,45.361135026375585,81.56046535261652,0.4259999999999997,12.900000000000002,0.0053656,0.0,89.38993334376613,45.43819969805983,44.94271101394199,Cell Imbalance,1,6,5,8,0,2,2,Medium
2024-08-03 12:00:00,JLR-EV-1018,DISCOVERY_EV,54,3.449,3.688,3.171,-96.8,Charging,51464.86,25.11,37.89,17.34,16.57,3.312,1.228,3.96,1730380,744,0.0,0.0,2.0,0.0,0.0,0.0,Bangalore,12.9716,77.5946,920,66,92.9,32.22776568937522,63.270177995605465,0.5170000000000003,20.55,0.33386319999999997,7.501574684046456,100.0,91.16268624123849,66.22142030842832,Cell Imbalance,1,12,5,8,0,0,0,High
2024-08-03 18:00:00,JLR-EV-1018,DISCOVERY_EV,48,3.702,4.063,3.439,91.49,Discharging,54768.81,29.06,37.02,26.16,16.22,3.236,1.378,3.535,1145869,606,68.3,2.03,0.0,163.9,50.8,-2.3,Mumbai,19.076,72.8777,14,65,101.4,68.68688708912651,68.00793152408806,0.6239999999999997,10.860000000000003,0.33869597999999995,15.76064756211354,100.0,76.3368415689107,64.03249637700809,Cell Imbalance,1,18,5,8,0,1,3,High
2024-08-04 00:00:00,JLR-EV-1018,DISCOVERY_EV,11,3.589,3.912,3.274,43.01,Discharging,11824.92,9.42,18.06,7.17,8.45,2.779,1.587,2.276,1127576,168,32.4,0.93,0.0,127.1,34.9,-1.8,Bangalore,12.9716,77.5946,920,62,91.1,37.54238638967511,93.42432294709691,0.6379999999999999,10.889999999999999,0.15436289,0.0,100.0,20.745464399830567,40.24848813327686,Cell Imbalance,1,0,6,8,0,1,0,Medium
2024-08-04 06:00:00,JLR-EV-1018,DISCOVERY_EV,16,3.463,3.856,3.306,102.28,Discharging,15662.19,27.44,36.52,22.16,16.56,2.902,1.572,3.353,1631792,202,88.1,2.13,0.0,135.8,86.3,1.0,Chennai,13.0827,80.2707,6,72,102.6,10.592115769733384,90.65055536504036,0.5499999999999998,14.360000000000003,0.35419564000000003,9.960733110075449,100.0,33.86743114358453,47.942721417886666,Low Battery;Cell Imbalance,1,6,6,8,0,1,1,Medium
2024-08-04 12:00:00,JLR-EV-1018,DISCOVERY_EV,7,3.573,3.74,3.441,104.1,Discharging,12797.78,15.48,30.38,10.13,7.85,3.061,1.396,2.309,1783974,153,38.5,2.23,0.0,53.1,45.8,-1.9,Mumbai,19.076,72.8777,14,65,101.6,42.47194974190843,95.20998828954902,0.2990000000000004,20.25,0.3719493,0.0,66.5384122224103,19.688131192815778,28.742181138408693,Cell Imbalance,1,12,6,8,0,1,3,Medium
2024-08-04 18:00:00,JLR-EV-1018,DISCOVERY_EV,28,3.405,3.536,3.161,29.6,Discharging,41575.0,10.15,21.2,6.79,7.12,2.848,1.285,3.486,1385985,414,30.4,0.6,0.0,34.4,20.4,-1.2,Delhi,28.6139,77.209,216,62,99.2,11.287602882897282,79.36896170336296,0.375,14.41,0.100788,0.0,86.21162302209288,50.64875781990314,45.620126947332004,Low Battery;Cell Imbalance,1,18,6,8,0,1,2,Medium
2024-08-05 00:00:00,JLR-EV-1018,DISCOVERY_EV,55,3.406,3.799,3.128,-1.39,Idle,68095.89,6.49,14.68,1.07,8.08,3.215,1.182,3.109,1627700,782,0.0,0.0,0.0,0.0,0.0,0.0,Bangalore,12.9716,77.5946,920,66,91.9,27.465889878363992,65.49236730674485,0.6709999999999998,13.61,0.004734339999999999,0.0,100.0,85.88851401031532,61.962838003438435,Cell Imbalance,1,0,0,8,0,2,0,High
2024-08-05 06:00:00,JLR-EV-1018,DISCOVERY_EV,35,3.605,3.907,3.244,98.91,Discharging,40156.61,20.67,32.6,15.11,13.31,3.162,1.543,3.649,1297529,471,53.2,2.14,0.0,157.8,102.2,1.6,Delhi,28.6139,77.209,216,50,100.6,44.8068572776111,76.2196317102532,0.6629999999999998,17.490000000000002,0.35657055,0.0,100.0,64.22505423926148,54.741684746420496,Cell Imbalance,1,6,0,8,0,1,2,High
2024-08-05 12:00:00,JLR-EV-1018,DISCOVERY_EV,25,3.44,3.732,3.054,1.2,Idle,26403.07,11.47,19.2,4.71,9.35,3.054,1.425,2.297,1310867,383,0.0,0.0,0.0,0.0,0.0,0.0,Pune,18.5204,73.8567,560,65,93.1,26.01667423875313,81.55367452416094,0.6780000000000004,14.489999999999998,0.004128,0.0,100.0,52.47950744129351,50.82650248043117,Cell Imbalance,1,12,0,8,0,2,4,High
2024-08-05 18:00:00,JLR-EV-1018,DISCOVERY_EV,36,3.664,3.897,3.34,73.84,Discharging,48781.66,20.56,33.2,16.18,12.28,3.045,1.275,3.152,1573983,501,68.7,1.62,0.0,13.7,113.5,0.2,Chennai,13.0827,80.2707,6,73,102.1,39.965989378922124,74.12323354128088,0.5569999999999999,17.020000000000003,0.27054976000000003,0.0,100.0,68.86863231928167,56.28954410642723,Cell Imbalance,1,18,0,8,0,1,1,High
2024-08-06 00:00:00,JLR-EV-1018,DISCOVERY_EV,18,3.781,4.062,3.527,100.49,Discharging,20143.42,24.46,31.02,16.8,12.26,2.774,1.325,3.336,1235214,229,45.8,2.28,0.0,124.3,55.5,-1.7,Pune,18.5204,73.8567,560,67,94.5,65.4532748068436,87.02152581089297,0.5350000000000001,14.219999999999999,0.37995269000000004,7.073308651275871,100.0,38.24192664268807,48.43841176465465,Cell Imbalance,1,0,1,8,0,1,4,Medium
2024-08-06 06:00:00,JLR-EV-1018,DISCOVERY_EV,28,3.557,3.773,3.378,57.06,Discharging,28899.76,17.26,26.84,9.44,9.11,3.304,1.315,2.578,1706618,395,64.7,1.22,0.0,92.0,75.5,-0.3,Pune,18.5204,73.8567,560,65,93.1,43.95773691665401,78.90205384827424,0.395,17.4,0.20296242,0.0,92.02572994936546,50.40624008180101,47.477323343722155,Cell Imbalance,1,6,1,8,0,1,4,Medium
2024-08-06 12:00:00,JLR-EV-1018,DISCOVERY_EV,33,3.441,3.778,3.221,-51.26,Charging,39613.84,18.0,32.72,13.83,14.6,3.215,1.483,2.377,1588943,491,0.0,0.0,1.06,0.0,0.0,0.0,Delhi,28.6139,77.209,216,53,99.9,31.12791193104335,73.27464918411262,0.5569999999999999,18.89,0.17638565999999997,0.0,100.0,56.40226246250698,52.134087487502335,Cell Imbalance,1,12,1,8,0,0,2,High
2024-08-06 18:00:00,JLR-EV-1018,DISCOVERY_EV,26,3.396,3.537,3.072,104.5,Discharging,42193.59,19.45,24.73,11.5,11.11,3.189,1.291,2.345,1057327,429,37.2,2.13,0.0,116.4,77.6,-0.9,Pune,18.5204,73.8567,560,50,93.7,12.969809017483005,78.0232025778917,0.46499999999999986,13.23,0.35488200000000003,0.0,94.45453992383173,53.56061054274011,49.33838348885728,Low Battery;Cell Imbalance,1,18,1,8,0,1,4,Medium
2024-08-07 00:00:00,JLR-EV-1018,DISCOVERY_EV,3,3.628,3.879,3.289,72.68,Discharging,4194.25,16.8,24.79,8.87,6.12,3.034,1.446,3.89,1082720,54,39.8,1.58,0.0,115.2,36.9,0.1,Pune,18.5204,73.8567,560,60,93.8,41.155763486333484,98.24161592244147,0.5899999999999999,15.92,0.26368304,0.0,100.0,18.824298873508603,39.60809962450287,Cell Imbalance,1,0,2,8,0,1,4,Medium
2024-08-07 06:00:00,JLR-EV-1018,DISCOVERY_EV,31,3.568,3.719,3.269,-93.19,Charging,44206.34,19.84,29.21,16.11,13.79,3.199,1.463,3.329,1539100,505,0.0,0.0,2.0,0.0,0.0,0.0,Delhi,28.6139,77.209,216,45,100.4,60.991267320976576,78.24182330169992,0.44999999999999973,13.100000000000001,0.33250192,0.0,93.24465115210766,52.13829758244756,48.46098291151841,Cell Imbalance,1,6,2,8,0,0,2,Medium
2024-08-07 12:00:00,JLR-EV-1018,DISCOVERY_EV,23,3.456,3.78,3.286,63.25,Discharging,36102.68,14.38,27.68,8.47,7.88,3.047,1.696,3.144,1336319,409,29.5,1.31,0.0,104.0,111.4,-0.9,Chennai,13.0827,80.2707,6,77,101.2,16.831038445743072,80.44895759898841,0.4939999999999998,19.21,0.21859199999999998,0.0,100.0,46.89136707771243,48.96378902590414,Cell Imbalance,1,12,2,8,0,1,1,Medium
2024-08-07 18:00:00,JLR-EV-1018,DISCOVERY_EV,43,3.704,4.088,3.564,50.09,Discharging,46111.44,19.56,34.43,15.14,12.71,3.309,1.398,3.483,1395910,662,61.3,1.11,0.0,19.3,12.4,-1.3,Mumbai,19.076,72.8777,14,72,101.3,66.25620011494225,70.7011686919826,0.524,19.29,0.18553336,0.0,100.0,73.28333332726146,57.76111110908715,Cell Imbalance,1,18,2,8,0,1,3,High
2024-08-08 00:00:00,JLR-EV-1018,DISCOVERY_EV,58,3.514,3.73,3.266,24.88,Discharging,80784.09,17.54,22.47,15.2,15.19,3.553,1.064,3.913,1722980,816,83.1,0.52,0.0,198.7,107.9,-1.5,Mumbai,19.076,72.8777,14,54,100.9,37.61748856943228,55.7487721924886,0.46399999999999997,7.27,0.08742831999999999,0.0,95.4479675088629,95.61979246939813,63.68925332608702,Cell Imbalance,1,0,3,8,0,1,3,High
2024-08-08 06:00:00,JLR-EV-1018,DISCOVERY_EV,51,3.666,3.79,3.45,1.87,Idle,57323.93,10.25,18.87,4.98,10.5,3.255,1.643,3.905,1702297,751,0.0,0.0,0.0,0.0,0.0,0.0,Pune,18.5204,73.8567,560,63,94.1,46.66770750826642,66.08904761774073,0.33999999999999986,13.89,0.00685542,0.0,69.56508842172634,80.26636674615513,49.943818389293824,Cell Imbalance,1,6,3,8,0,2,4,Medium
2024-08-08 12:00:00,JLR-EV-1018,DISCOVERY_EV,51,3.497,3.699,3.111,38.41,Discharging,60522.28,19.9,28.2,14.82,12.39,3.19,1.428,3.242,1189592,713,87.3,0.81,0.0,66.2,68.7,-0.6,Chennai,13.0827,80.2707,6,75,101.7,19.260785686177723,63.36836542799507,0.5879999999999996,13.379999999999999,0.13431976999999998,0.0,100.0,82.18049023043551,60.72683007681184,Cell Imbalance,1,12,3,8,0,1,1,High
2024-08-08 18:00:00,JLR-EV-1018,DISCOVERY_EV,49,3.568,3.815,3.385,99.14,Discharging,59783.01,20.5,23.54,18.14,8.66,3.312,1.161,2.914,1338467,618,37.8,2.12,0.0,62.3,85.1,-0.8,Mumbai,19.076,72.8777,14,71,101.3,37.37706026025514,65.76515932776962,0.43000000000000016,5.399999999999999,0.35373151999999997,0.0,94.20483380920344,85.02719889194748,59.744010900383635,Cell Imbalance,1,18,3,8,0,1,3,High
2024-08-09 00:00:00,JLR-EV-1018,DISCOVERY_EV,53,3.631,3.763,3.283,77.71,Discharging,63146.93,13.24,26.79,8.21,7.65,3.45,1.234,2.414,1161486,765,38.8,1.69,0.0,135.5,19.2,1.6,Chennai,13.0827,80.2707,6,70,102.3,37.54581944801559,62.009609928930026,0.48,18.58,0.28216500999999994,0.0,100.0,80.33079094162815,60.110263647209386,Cell Imbalance,1,0,4,8,0,1,1,High
2024-08-09 06:00:00,JLR-EV-1018,DISCOVERY_EV,3,3.741,4.135,3.458,74.02,Discharging,9713.69,17.97,32.32,15.41,13.01,2.637,1.275,3.916,1515079,97,77.5,1.66,0.0,85.0,99.8,0.1,Mumbai,19.076,72.8777,14,71,101.1,61.00899476005469,95.99661939019389,0.6769999999999996,16.91,0.27690882,0.0,100.0,5.506266934036507,35.16875564467883,Cell Imbalance,1,6,4,8,0,1,3,Medium
2024-08-09 12:00:00,JLR-EV-1018,DISCOVERY_EV,16,3.482,3.636,3.245,84.03,Discharging,24045.6,15.8,19.57,13.11,8.24,2.791,1.224,2.511,1008746,296,23.2,1.76,0.0,105.6,92.0,-2.1,Bangalore,12.9716,77.5946,920,59,92.2,15.311345875450865,90.58388531028044,0.391,6.460000000000001,0.29259246,0.0,81.53949355373173,36.94190874994504,39.49380076789226,Cell Imbalance,1,12,4,8,0,1,0,Medium
2024-08-09 18:00:00,JLR-EV-1018,DISCOVERY_EV,36,3.49,3.871,3.143,60.13,Discharging,47863.15,12.47,26.09,9.65,8.13,2.942,1.266,2.797,1498308,556,41.6,1.26,0.0,90.8,99.4,2.4,Chennai,13.0827,80.2707,6,74,101.0,14.115675021349935,79.41084665658771,0.7280000000000002,16.439999999999998,0.20985370000000003,0.0,100.0,61.33717609795013,53.779058699316714,Low Battery;Cell Imbalance,1,18,4,8,0,1,1,High
2024-08-10 00:00:00,JLR-EV-1018,DISCOVERY_EV,11,3.549,3.762,3.161,-1.3,Idle,21929.3,11.53,22.55,8.81,14.33,3.002,1.189,2.925,1649599,215,0.0,0.0,0.0,0.0,0.0,0.0,Chennai,13.0827,80.2707,6,61,100.7,53.131860065950626,88.60597311163617,0.601,13.74,0.0046137,0.0,100.0,27.052267911434424,42.35075597047814,Cell Imbalance,1,0,5,8,0,2,1,Medium
2024-08-10 06:00:00,JLR-EV-1018,DISCOVERY_EV,12,3.53,3.802,3.185,21.07,Discharging,17140.68,11.98,24.1,8.09,12.7,2.855,1.61,2.455,1763738,248,74.3,0.45,0.0,170.9,62.2,2.3,Bangalore,12.9716,77.5946,920,64,92.5,43.441532132380324,88.98084146890233,0.617,16.01,0.0743771,0.0,100.0,29.243270299486475,43.08109009982883,Cell Imbalance,1,6,5,8,0,1,0,Medium
2024-08-10 12:00:00,JLR-EV-1018,DISCOVERY_EV,58,3.551,3.733,3.412,15.81,Discharging,75228.08,12.6,20.95,10.39,9.46,3.627,1.378,3.508,1649847,813,81.6,0.34,0.0,190.8,65.3,0.8,Chennai,13.0827,80.2707,6,72,102.1,42.19034308982714,57.822700160457195,0.3210000000000002,10.559999999999999,0.05614131000000001,0.0,76.9814868914169,97.07993143231602,58.02047277457765,Cell Imbalance,1,12,5,8,0,1,1,High
2024-08-10 18:00:00,JLR-EV-1018,DISCOVERY_EV,2,3.467,3.688,3.337,-1.47,Idle,6905.17,14.92,24.87,10.49,14.88,3.04,1.17,3.463,1777276,84,0.0,0.0,0.0,0.0,0.0,0.0,Mumbai,19.076,72.8777,14,56,101.2,28.42622553773574,98.84069684964139,0.351,14.38,0.00509649,0.0,73.08881498724459,3.404029194442482,25.497614727229024,Cell Imbalance,1,18,5,8,0,2,3,Medium
2024-08-11 00:00:00,JLR-EV-1018,DISCOVERY_EV,14,3.514,3.736,3.326,71.88,Discharging,24365.5,14.75,29.14,7.09,5.62,2.982,1.437,2.22,1755580,263,61.0,1.52,0.0,53.7,33.6,1.7,Delhi,28.6139,77.209,216,61,99.9,42.72587040263354,92.35649473239694,0.41000000000000014,22.05,0.25258632,0.0,89.7353972238834,33.90696420189051,41.21412047525797,Cell Imbalance,1,0,6,8,0,1,2,Medium
2024-08-11 06:00:00,JLR-EV-1018,DISCOVERY_EV,35,3.494,3.787,3.1,20.21,Discharging,51272.22,18.53,29.85,11.74,13.69,3.305,1.373,3.233,1705576,547,49.3,0.42,0.0,147.0,28.7,0.9,Delhi,28.6139,77.209,216,52,99.7,11.749117606234652,71.58595684123878,0.6869999999999998,18.11,0.07061374000000001,0.0,100.0,55.58068282892785,51.860227609642614,Low Battery;Cell Imbalance,1,6,6,8,0,1,2,High
2024-08-11 12:00:00,JLR-EV-1018,DISCOVERY_EV,43,3.445,3.565,3.153,74.4,Discharging,43746.94,18.31,27.2,16.24,12.16,3.138,1.752,2.427,1271088,567,60.0,1.54,0.0,12.2,20.7,-2.3,Delhi,28.6139,77.209,216,52,100.3,10.290066252473128,69.37945499533184,0.4119999999999999,10.96,0.256308,0.0,82.91088808095405,65.63781326847177,49.516233783141935,Low Battery;Cell Imbalance,1,12,6,8,0,1,2,Medium
2024-08-11 18:00:00,JLR-EV-1018,DISCOVERY_EV,38,3.381,3.675,3.038,-0.15,Idle,47499.58,10.61,16.73,4.31,9.58,3.347,1.114,3.384,1408468,591,0.0,0.0,0.0,0.0,0.0,0.0,Chennai,13.0827,80.2707,6,67,102.6,20.397275103341972,69.64331949900448,0.637,12.420000000000002,0.0005071499999999999,0.0,100.0,58.129312714831165,52.709770904943724,Cell Imbalance,1,18,6,8,0,2,1,High
2024-08-12 00:00:00,JLR-EV-1018,DISCOVERY_EV,43,3.501,3.734,3.312,77.0,Discharging,62417.31,14.2,18.49,7.5,5.1,3.317,1.042,3.636,1364242,658,53.2,1.62,0.0,47.3,30.2,-0.0,Chennai,13.0827,80.2707,6,61,101.5,36.886985328234715,69.38774469059109,0.42200000000000015,10.989999999999998,0.269577,0.0,89.61875169220329,75.43811694191375,55.01895621137235,Cell Imbalance,1,0,0,8,0,1,1,High
2024-08-12 06:00:00,JLR-EV-1018,DISCOVERY_EV,23,3.543,3.79,3.216,-30.84,Charging,22771.53,8.79,16.84,1.09,5.33,3.073,1.225,3.116,1711771,313,0.0,0.0,0.66,0.0,0.0,0.0,Pune,18.5204,73.8567,560,52,95.0,61.4548679090151,83.3961928284405,0.5739999999999998,15.75,0.10926612,0.0,100.0,41.105869230487464,47.03528974349582,Cell Imbalance,1,6,0,8,0,0,4,Medium
2024-08-12 12:00:00,JLR-EV-1018,DISCOVERY_EV,59,3.546,3.765,3.378,97.05,Discharging,59297.47,27.01,37.63,22.47,14.05,3.213,1.115,3.832,1268421,834,26.3,2.06,0.0,30.7,40.4,0.5,Delhi,28.6139,77.209,216,50,98.9,39.146831162188946,58.038961097960325,0.387,15.160000000000004,0.3441393,6.247997009192697,83.35554660270815,99.37704499631225,62.99352953607104,Cell Imbalance,1,12,0,8,0,1,2,High
2024-08-12 18:00:00,JLR-EV-1018,DISCOVERY_EV,46,3.549,3.922,3.265,37.19,Discharging,66806.28,14.8,22.97,9.76,14.02,3.023,1.118,3.333,1076835,659,41.3,0.79,0.0,198.8,56.7,-1.2,Bangalore,12.9716,77.5946,920,56,92.9,40.90276456154747,71.0189679051069,0.657,13.209999999999999,0.13198730999999997,0.0,100.0,80.5268756773098,60.17562522576994,Cell Imbalance,1,18,0,8,0,1,0,High
2024-08-13 00:00:00,JLR-EV-1019,DISCOVERY_EV,40,3.466,3.592,3.104,-48.77,Charging,52387.86,11.6,17.85,6.4,6.91,3.353,1.176,2.835,1317414,596,0.0,0.0,1.01,0.0,0.0,0.0,Bangalore,12.9716,77.5946,920,61,91.1,32.86981091686822,71.63571603685311,0.488,11.450000000000001,0.16903682000000003,0.0,100.0,66.01742221272501,55.33914073757501,Cell Imbalance,1,0,1,8,0,0,0,High
2024-08-13 06:00:00,JLR-EV-1019,DISCOVERY_EV,22,3.694,3.939,3.573,-22.9,Charging,29944.15,13.93,23.81,11.5,12.65,2.924,1.203,2.621,1206510,313,0.0,0.0,0.51,0.0,0.0,0.0,Chennai,13.0827,80.2707,6,74,102.3,60.92667799457525,86.8848034613859,0.3660000000000001,12.309999999999999,0.08459259999999999,0.0,83.17062837188412,38.43781809589215,40.53614882259209,Cell Imbalance,1,6,1,8,0,0,1,Medium
2024-08-13 12:00:00,JLR-EV-1019,DISCOVERY_EV,14,3.419,3.755,3.29,36.11,Discharging,19442.84,9.96,22.57,2.29,9.7,2.747,1.461,3.178,1141949,254,86.9,0.74,0.0,163.4,51.4,-0.5,Pune,18.5204,73.8567,560,65,93.6,10.32608522401657,93.08021731231263,0.46499999999999986,20.28,0.12346009,0.0,100.0,29.29335300838511,43.09778433612837,Low Battery;Cell Imbalance,1,12,1,8,0,1,4,Medium
2024-08-13 18:00:00,JLR-EV-1019,DISCOVERY_EV,4,3.562,3.955,3.205,72.69,Discharging,9766.23,21.43,29.5,17.29,11.13,2.874,1.563,2.917,1549416,105,88.4,1.55,0.0,113.0,88.7,-1.9,Pune,18.5204,73.8567,560,60,93.0,39.66678746709796,99.33948232583057,0.75,12.21,0.25892177999999993,0.27491040595392224,100.0,19.69635894346236,39.990423116472094,Cell Imbalance,1,18,1,8,0,1,4,Medium
2024-08-14 00:00:00,JLR-EV-1019,DISCOVERY_EV,12,3.622,3.941,3.252,58.93,Discharging,17326.73,12.39,26.89,9.92,5.14,2.968,1.094,3.729,1698969,226,44.2,1.28,0.0,22.9,10.9,-2.3,Pune,18.5204,73.8567,560,60,94.7,42.757877215753616,91.0725470091117,0.6890000000000001,16.97,0.21344446,0.0,100.0,18.895291664964414,39.63176388832147,Cell Imbalance,1,0,2,8,0,1,4,Medium
2024-08-14 06:00:00,JLR-EV-1019,DISCOVERY_EV,28,3.376,3.623,3.272,47.96,Discharging,31765.43,13.7,28.59,8.54,12.51,3.123,1.472,3.84,1502450,451,84.2,0.97,0.0,61.0,12.6,-2.5,Chennai,13.0827,80.2707,6,76,101.6,13.957659190675187,82.43843604159231,0.3510000000000004,20.05,0.16191296,0.0,79.66707701213372,42.858276162128256,40.84178439142065,Low Battery;Cell Imbalance,1,6,2,8,0,1,1,Medium
2024-08-14 12:00:00,JLR-EV-1019,DISCOVERY_EV,47,3.446,3.723,3.046,0.26,Idle,59112.91,10.3,20.89,4.98,13.85,3.156,1.694,2.014,1518317,678,0.0,0.0,0.0,0.0,0.0,0.0,Mumbai,19.076,72.8777,14,58,101.1,23.183446370396734,69.12721528731304,0.677,15.91,0.0008959600000000001,0.0,100.0,78.71356762882304,59.57118920960769,Cell Imbalance,1,12,2,8,0,2,3,High
2024-08-14 18:00:00,JLR-EV-1019,DISCOVERY_EV,45,3.504,3.646,3.149,0.11,Idle,63644.33,10.7,14.36,4.17,10.49,3.193,1.534,2.837,1045830,642,0.0,0.0,0.0,0.0,0.0,0.0,Mumbai,19.076,72.8777,14,61,100.5,54.60532561792266,70.42569845250532,0.4969999999999999,10.19,0.00038544,0.0,100.0,76.99663286537024,58.998877621790086,Cell Imbalance,1,18,2,8,0,2,3,High
2024-08-15 00:00:00,JLR-EV-1019,DISCOVERY_EV,42,3.394,3.637,2.996,63.26,Discharging,47907.54,16.13,28.36,10.63,9.75,3.239,1.474,2.379,1383379,564,25.8,1.29,0.0,180.0,50.1,-2.1,Chennai,13.0827,80.2707,6,74,100.8,14.227498509190948,69.55312555029332,0.641,17.729999999999997,0.21470444,0.0,100.0,64.09478770832355,54.69826256944119,Low Battery;Cell Imbalance,1,0,3,8,0,1,1,High
2024-08-15 06:00:00,JLR-EV-1019,DISCOVERY_EV,6,3.772,4.093,3.647,66.38,Discharging,12432.35,10.78,15.75,6.28,6.63,2.616,1.211,3.718,1619130,167,48.8,1.5,0.0,152.0,56.6,1.7,Pune,18.5204,73.8567,560,58,94.0,69.80766914486928,98.34095377042617,0.4460000000000002,9.469999999999999,0.25038535999999995,0.0,95.91734868815833,19.356563922867934,38.424637537008756,Cell Imbalance,1,6,3,8,0,1,4,Medium
2024-08-15 12:00:00,JLR-EV-1019,DISCOVERY_EV,6,3.48,3.764,3.135,1.61,Idle,7582.52,18.02,25.37,13.87,14.42,2.691,1.605,3.592,1435389,97,0.0,0.0,0.0,0.0,0.0,0.0,Chennai,13.0827,80.2707,6,63,101.0,23.4220662151358,98.61644200990433,0.629,11.500000000000002,0.0056028,0.0,100.0,21.055528349661056,40.351842783220356,Cell Imbalance,1,12,3,8,0,2,1,Medium
2024-08-15 18:00:00,JLR-EV-1019,DISCOVERY_EV,12,3.663,3.858,3.337,27.14,Discharging,16789.04,19.95,26.99,17.53,14.14,3.075,1.006,3.787,1196728,173,83.6,0.6,0.0,86.0,43.8,2.2,Chennai,13.0827,80.2707,6,65,102.6,41.98124509452774,87.73995606367808,0.5209999999999999,9.459999999999997,0.09941382,0.0,100.0,32.02883316090646,44.00961105363549,Cell Imbalance,1,18,3,8,0,1,1,Medium
2024-08-16 00:00:00,JLR-EV-1019,DISCOVERY_EV,18,3.733,4.079,3.337,-0.69,Idle,34118.07,11.95,16.35,7.04,13.13,2.976,1.746,2.922,1525472,335,0.0,0.0,0.0,0.0,0.0,0.0,Chennai,13.0827,80.2707,6,75,102.0,77.89892552819325,84.13684696103165,0.7419999999999995,9.310000000000002,0.00257577,0.0,100.0,35.57377448381072,45.19125816127024,Cell Imbalance,1,0,4,8,0,2,1,Medium
2024-08-16 06:00:00,JLR-EV-1019,DISCOVERY_EV,26,3.657,3.76,3.338,-64.1,Charging,31642.68,17.6,27.57,13.89,11.09,3.104,1.056,2.159,1227315,316,0.0,0.0,1.41,0.0,0.0,0.0,Delhi,28.6139,77.209,216,50,99.0,58.601086087901805,84.82525687982148,0.4219999999999997,13.68,0.23441369999999997,0.0,92.62743481957845,51.32570508964838,47.98437996974227,Cell Imbalance,1,6,4,8,0,0,2,Medium
2024-08-16 12:00:00,JLR-EV-1019,DISCOVERY_EV,21,3.389,3.75,3.124,-95.66,Charging,26963.77,26.45,35.83,21.16,14.17,2.977,1.153,3.958,1148494,351,0.0,0.0,1.94,0.0,0.0,0.0,Bangalore,12.9716,77.5946,920,63,92.2,34.87081614023321,82.44754632045021,0.6259999999999999,14.669999999999998,0.32419174,11.98494977519628,100.0,38.443424650359006,50.1427914751851,Cell Imbalance,1,12,4,8,0,0,0,High
2024-08-16 18:00:00,JLR-EV-1019,DISCOVERY_EV,6,3.577,3.921,3.393,44.81,Discharging,11094.85,11.05,25.64,4.15,7.69,2.936,1.093,2.794,1569707,147,39.4,0.96,0.0,25.2,96.4,0.3,Bangalore,12.9716,77.5946,920,69,92.6,35.91799314847981,95.14262215727194,0.528,21.490000000000002,0.16028537,0.0,100.0,14.265049679457373,38.08834989315246,Cell Imbalance,1,18,4,8,0,1,0,Medium
2024-08-17 00:00:00,JLR-EV-1019,DISCOVERY_EV,39,3.685,3.818,3.295,15.51,Discharging,44698.95,11.0,21.53,5.45,9.59,3.25,1.586,3.17,1438674,566,22.3,0.34,0.0,44.6,36.6,1.4,Bangalore,12.9716,77.5946,920,68,91.0,36.6224433849021,72.22176475864813,0.5230000000000001,16.080000000000002,0.05715435,0.0,100.0,58.62949711669163,52.87649903889721,Cell Imbalance,1,0,5,8,0,1,0,High
